TANGGAL,QTY,YEAR,MONTH,DAY,DAYOFWEEK,DAYOFYEAR,WEEKOFYEAR,QUARTER,IS_MONTH_START,IS_MONTH_END,MONTH_SIN,MONTH_COS,DOW_SIN,DOW_COS,LAG_1,LAG_2,LAG_3,LAG_7,LAG_14,LAG_28,ROLLING_MEAN_3,ROLLING_STD_3,ROLLING_MEAN_7,ROLLING_STD_7,ROLLING_MEAN_14,ROLLING_STD_14,EXPANDING_MEAN,EXPANDING_STD,KATEGORI_AIR MINERAL,KATEGORI_MINUMAN TEH,KATEGORI_ROKOK,KATEGORI_SUSU,IS_HOLIDAY,DAYS_TO_NEXT_HOLIDAY,DAYS_SINCE_LAST_HOLIDAY,IS_BEFORE_HOLIDAY_3D,IS_AFTER_HOLIDAY_3D,IS_NEAR_HOLIDAY_3D
2025-11-01,472,2025,11,1,5,305,44,4,1,0,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,438.0,483.0,322.0,350.0,473.0,363.0,414.3333333333333,83.06824503583374,372.0,74.36172850779313,420.64285714285717,96.91678202129218,418.02912621359224,191.34123637097753,1,0,0,0,0,30,30,0,0,0
2025-11-02,303,2025,11,2,6,306,44,4,0,0,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,472.0,438.0,483.0,282.0,276.0,312.0,464.3333333333333,23.45918441321659,389.42857142857144,82.22703761103018,420.57142857142856,96.87558578341164,418.1598062953995,191.1273367835742,1,0,0,0,0,30,30,0,0,0
2025-11-03,395,2025,11,3,0,307,45,4,0,0,-0.5000000000000004,0.8660254037844384,0.0,1.0,303.0,472.0,438.0,416.0,504.0,495.0,404.3333333333333,89.3886644565927,392.42857142857144,77.9248722442698,422.5,94.0022503822281,417.8816425120773,190.97969163285876,1,0,0,0,0,30,30,0,0,0
2025-11-06,464,2025,11,6,3,310,45,4,0,0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,395.0,303.0,472.0,313.0,501.0,332.0,390.0,84.61087400565006,389.42857142857144,77.26762397204777,414.7142857142857,91.20511842201431,417.8265060240964,190.75220735221734,1,0,0,0,0,30,30,0,0,0
2025-11-07,213,2025,11,7,4,311,45,4,0,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,464.0,395.0,303.0,322.0,425.0,494.0,387.3333333333333,80.77334543853759,411.0,73.35302765848667,412.07142857142856,89.0224382136017,417.9375,190.5356961464809,1,0,0,0,0,30,30,0,0,0
2025-11-08,208,2025,11,8,5,312,45,4,0,0,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,213.0,464.0,395.0,483.0,564.0,283.0,357.3333333333333,129.67009421348212,395.42857142857144,101.54614245563,396.92857142857144,103.50656930895701,417.44604316546764,190.570985638524,1,0,0,0,0,30,30,0,0,0
2025-11-09,239,2025,11,9,6,313,45,4,0,0,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,208.0,213.0,464.0,438.0,542.0,419.0,295.0,146.37964339347192,356.14285714285717,114.4019646850945,371.5,103.033041750245,416.944976076555,190.61782508067978,1,0,0,0,0,30,30,0,0,0
2025-11-10,254,2025,11,10,0,314,46,4,0,0,-0.5000000000000004,0.8660254037844384,0.0,1.0,239.0,208.0,213.0,472.0,350.0,384.0,220.0,16.643316977093846,327.7142857142857,115.39167255585734,349.85714285714283,96.05035309498021,416.5202863961814,190.5880385144833,1,0,0,0,0,30,30,0,0,0
2025-11-13,263,2025,11,13,3,317,46,4,0,0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,254.0,239.0,208.0,303.0,282.0,241.0,233.66666666666666,23.459184413217596,296.57142857142856,98.07965664509219,343.0,99.4074753418786,416.1333333333333,190.52557964641449,1,0,0,0,0,30,30,0,0,0
2025-11-14,294,2025,11,14,4,318,46,4,0,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,263.0,254.0,239.0,395.0,416.0,188.0,252.0,12.124355652982794,290.85714285714283,98.80524373977488,341.64285714285717,100.42877854698625,415.7695961995249,190.44492173923967,1,0,0,0,0,30,30,0,0,0
2025-11-15,466,2025,11,15,5,319,46,4,0,0,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,294.0,263.0,254.0,464.0,313.0,403.0,270.3333333333333,20.98412098071652,276.42857142857144,87.82721131642056,332.92857142857144,98.75958709895505,415.48104265402844,190.31094289132048,1,0,0,0,0,30,30,0,0,0
2025-11-16,454,2025,11,16,6,320,46,4,0,0,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,466.0,294.0,263.0,213.0,322.0,399.0,341.0,109.35721283939164,276.7142857142857,88.53947196159598,343.85714285714283,104.67301256981001,415.60047281323875,190.10119205971523,1,0,0,0,0,30,30,0,0,0
2025-11-17,196,2025,11,17,0,321,47,4,0,0,-0.5000000000000004,0.8660254037844384,0.0,1.0,454.0,466.0,294.0,208.0,483.0,129.0,404.6666666666667,96.02777376016442,311.14285714285717,104.967341859947,353.2857142857143,108.43035948083406,415.6910377358491,189.8855106466275,1,0,0,0,0,30,30,0,0,0
2025-11-20,385,2025,11,20,3,324,47,4,0,0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,196.0,454.0,466.0,239.0,438.0,238.0,372.0,152.53851972534673,309.42857142857144,107.01068037483847,332.7857142857143,109.1478732809682,415.17411764705884,189.9606036321675,1,0,0,0,0,30,30,0,0,0
2025-11-21,347,2025,11,21,4,325,47,4,0,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,385.0,196.0,454.0,254.0,472.0,473.0,345.0,133.5702062587312,330.2857142857143,105.20886256349735,329.0,106.09429767899898,415.1032863849765,189.74262106337045,1,0,0,0,0,30,30,0,0,0
2025-11-22,278,2025,11,22,5,326,47,4,0,0,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,347.0,385.0,196.0,263.0,303.0,276.0,309.3333333333333,99.97166265164012,343.57142857142856,99.69763812457721,320.07142857142856,98.09215783420956,414.94379391100705,189.54844197970596,1,0,0,0,0,30,30,0,0,0
2025-11-23,169,2025,11,23,6,327,47,4,0,0,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,278.0,347.0,385.0,294.0,395.0,504.0,336.6666666666667,54.24327915358111,345.7142857142857,97.82077878398262,318.2857142857143,98.65279330243861,414.6238317757009,189.4420405757601,1,0,0,0,0,30,30,0,0,0
2025-11-24,412,2025,11,24,0,328,48,4,0,0,-0.5000000000000004,0.8660254037844384,0.0,1.0,169.0,278.0,347.0,466.0,464.0,501.0,264.6666666666667,89.7459376982231,327.85714285714283,118.13470922556857,302.14285714285717,103.50537492015906,414.05128205128204,189.59184438541826,1,0,0,0,0,30,30,0,0,0
2025-11-27,388,2025,11,27,3,331,48,4,0,0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,412.0,169.0,278.0,454.0,213.0,425.0,286.3333333333333,121.71414598695311,320.14285714285717,109.0220598035537,298.42857142857144,98.03901443633757,414.04651162790697,189.37077178624244,1,0,0,0,0,28,30,0,0,0
2025-11-28,246,2025,11,28,4,332,48,4,0,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,388.0,412.0,169.0,196.0,208.0,564.0,323.0,133.90668392578465,310.7142857142857,97.79180995992567,310.92857142857144,97.46357448630953,413.9860788863109,189.1546058705179,1,0,0,0,0,27,30,0,0,0
2025-11-29,220,2025,11,29,5,333,48,4,0,0,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,246.0,388.0,412.0,385.0,239.0,542.0,348.6666666666667,89.71807695962573,317.85714285714283,89.49008990092874,313.64285714285717,94.87125457721638,413.59722222222223,189.1078328056798,1,0,0,0,0,26,30,0,0,0
2025-11-30,274,2025,11,30,6,334,48,4,0,1,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,220.0,246.0,388.0,347.0,254.0,350.0,284.6666666666667,90.42860904234534,294.2857142857143,90.5809293499735,312.2857142857143,96.1484657835346,413.15011547344113,189.11781823096507,1,0,0,0,0,25,30,0,0,0
2025-12-01,293,2025,12,1,0,335,49,4,1,0,-2.4492935982947064e-16,1.0,0.0,1.0,274.0,220.0,246.0,278.0,263.0,282.0,246.66666666666666,27.006172134039105,283.85714285714283,87.65544016475147,313.7142857142857,95.36119882718701,412.8294930875576,189.01736532323645,1,0,0,0,0,24,30,0,0,0
2025-12-04,432,2025,12,4,3,338,49,4,0,0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,293.0,274.0,220.0,169.0,294.0,416.0,262.3333333333333,37.872593432894796,286.0,87.67173622857862,315.85714285714283,94.46680910234066,412.5540229885057,188.88687688435078,1,0,0,0,0,21,30,0,0,0
2025-12-05,95,2025,12,5,4,339,49,4,0,0,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,432.0,293.0,274.0,412.0,466.0,313.0,333.0,86.26123115281857,323.57142857142856,85.50215814597406,325.7142857142857,99.09702205525566,412.598623853211,188.67193907892877,1,0,0,0,0,20,30,0,0,0
2025-12-06,161,2025,12,6,5,340,49,4,0,0,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,95.0,432.0,293.0,388.0,454.0,322.0,273.3333333333333,169.35859391638013,278.2857142857143,111.00557686548112,299.2142857142857,107.91034638598339,411.87185354691076,189.06685885898722,1,0,0,0,0,19,30,0,0,0
2025-12-07,461,2025,12,7,6,341,49,4,0,0,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,161.0,95.0,432.0,246.0,196.0,483.0,229.33333333333334,178.58984666921398,245.85714285714286,106.68556380227686,278.2857142857143,103.92040487532088,411.2990867579909,189.2304651044572,1,0,0,0,0,18,30,0,0,0
2025-12-08,407,2025,12,8,0,342,50,4,0,0,-2.4492935982947064e-16,1.0,0.0,1.0,461.0,161.0,95.0,220.0,385.0,438.0,239.0,195.0692184841064,276.57142857142856,134.1477508108846,297.2142857142857,111.62793872188433,411.4123006833713,189.02920924768307,1,0,0,0,0,17,30,0,0,0
2025-12-11,425,2025,12,11,3,345,50,4,0,0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,407.0,461.0,161.0,274.0,347.0,472.0,343.0,159.9124760611254,303.2857142857143,139.51668273688594,298.7857142857143,113.10388592346892,411.4022727272727,188.81390844468473,1,0,0,0,0,14,30,0,0,0
2025-12-12,306,2025,12,12,4,346,50,4,0,0,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,425.0,407.0,461.0,293.0,278.0,303.0,431.0,27.495454169734852,324.85714285714283,145.76742728450333,304.35714285714283,117.49736962218313,411.43310657596373,188.60033667088905,1,0,0,0,0,13,30,0,0,0
